DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2021-11-05 04:30:00,3.5,537.0,37,14.3,97,906,3.4,5093.4,6005.7
2021-11-05 04:45:00,3.5,573.0,41,14.3,97,906,3.4,5093.4,6005.7
2021-11-05 05:00:00,3.5,483.0,46,14.3,97,906,3.4,5093.4,5876.3
2021-11-05 05:15:00,3.5,474.0,49,14.3,97,906,3.4,5093.4,5876.3
2021-11-05 05:30:00,3.5,488.0,47,14.2,97,906,3.4,5093.4,5876.3
2021-11-05 05:45:00,3.5,501.0,46,14.2,97,906,3.4,5093.4,5876.3
2021-11-05 06:00:00,3.5,515.0,45,14.1,97,906,3.4,5093.4,5876.3
2021-11-05 06:15:00,3.8,719.0,45,14.1,97,906,3.3,5015.7,5707.2
2021-11-05 06:30:00,4.2,835.0,45,14.0,97,906,3.3,4888.7,5182.8
2021-11-05 06:45:00,4.7,900.0,44,14.0,97,906,3.1,4355.7,5073.2
2021-11-05 07:00:00,5.2,965.0,44,13.9,97,906,3.1,4854.8,5214.1
2021-11-05 07:15:00,5.1,1901.0,43,14.0,97,906,3.5,4854.8,5073.2
2021-11-05 07:30:00,4.6,1128.0,44,14.1,97,906,3.3,4355.7,5030.5
2021-11-05 07:45:00,4.0,1119.0,44,14.2,96,907,3.2,3550.4,3000.7
2021-11-05 08:00:00,3.5,728.0,45,14.3,96,907,3.2,3755.1,3694.2
2021-11-05 08:15:00,3.4,605.0,45,14.4,96,907,3.4,3755.1,3694.2
2021-11-05 08:30:00,3.7,751.0,45,14.6,95,907,3.2,3677.4,2996.9
2021-11-05 08:45:00,3.9,663.0,46,14.8,94,907,3.6,2398.2,4101.7
2021-11-05 09:00:00,4.2,1043.0,46,15.0,93,907,3.4,2226.3,3838.0
2021-11-05 09:15:00,4.2,375.0,47,15.2,93,907,3.5,2226.3,3838.0
2021-11-05 09:30:00,4.1,619.0,49,15.4,92,907,3.3,2058.0,3146.4
2021-11-05 09:45:00,4.0,864.0,49,15.5,92,907,3.2,2058.0,3146.4
2021-11-05 10:00:00,3.8,972.0,51,15.7,91,907,3.2,2181.6,3670.8
2021-11-05 10:15:00,3.8,943.0,51,15.9,91,907,3.2,1745.7,3670.8
2021-11-05 10:30:00,3.8,927.0,49,16.1,90,907,2.9,1276.4,3154.5
2021-11-05 10:45:00,3.8,911.0,47,16.2,89,907,2.8,1800.5,2846.8
2021-11-05 11:00:00,3.8,1099.0,45,16.4,88,907,2.9,1800.5,2846.8
2021-11-05 11:15:00,3.7,854.0,45,16.6,88,907,2.9,1800.5,2846.8
2021-11-05 11:30:00,3.6,787.0,46,16.8,87,907,2.8,2298.4,3015.9
2021-11-05 11:45:00,3.4,720.0,47,16.9,87,907,2.9,2298.4,2890.4
2021-11-05 12:00:00,3.3,653.0,49,17.1,86,907,3.0,2298.4,2890.4
2021-11-05 12:15:00,3.3,615.0,52,17.3,86,907,2.8,1975.6,2112.5
2021-11-05 12:30:00,3.3,604.0,55,17.4,85,907,2.8,1975.6,2112.5
2021-11-05 12:45:00,3.3,816.0,57,17.5,85,906,2.9,1993.6,2388.4
2021-11-05 13:00:00,3.4,693.0,60,17.6,84,906,3.0,2207.1,2791.3
2021-11-05 13:15:00,3.4,588.0,62,17.7,84,906,3.0,2207.1,2791.3
2021-11-05 13:30:00,3.4,610.0,63,17.7,84,906,3.0,2207.1,2791.3
2021-11-05 13:45:00,3.4,604.0,64,17.7,84,905,3.0,2207.1,3468.1
2021-11-05 14:00:00,3.4,593.0,66,17.7,84,905,3.0,2207.1,3468.1
2021-11-05 14:15:00,3.5,609.0,66,17.7,84,905,3.0,2207.1,3468.1
2021-11-05 14:30:00,3.5,654.0,68,17.8,84,905,3.0,2207.1,3468.1
2021-11-05 14:45:00,3.6,698.0,69,17.8,83,905,2.9,2207.1,3664.9
2021-11-05 15:00:00,3.7,900.0,71,17.9,83,905,2.8,2375.6,3558.1
2021-11-05 15:15:00,3.7,807.0,71,17.8,83,905,2.9,2375.6,3558.1
2021-11-05 15:30:00,3.7,891.0,71,17.7,83,905,2.8,2375.6,3558.1
2021-11-05 15:45:00,3.7,975.0,71,17.6,84,905,2.8,2375.6,3558.1
2021-11-05 16:00:00,3.7,1059.0,71,17.5,84,905,2.8,2375.6,3558.1
2021-11-05 16:15:00,3.7,1087.0,71,17.4,84,905,2.7,2375.6,3558.1
2021-11-05 16:30:00,3.7,1058.0,73,17.3,84,905,2.7,2375.6,3558.1
2021-11-05 16:45:00,3.6,1030.0,74,17.2,85,905,2.7,2453.3,3727.2
2021-11-05 17:00:00,3.6,1055.0,76,17.1,85,905,2.7,2453.3,3727.2
2021-11-05 17:15:00,3.6,1013.0,76,17.0,86,905,2.7,2453.3,3727.2
2021-11-05 17:30:00,3.7,1065.0,77,16.9,87,905,2.7,2375.6,3558.1
2021-11-05 17:45:00,3.7,1108.0,77,16.8,88,906,2.8,2375.6,3006.8
2021-11-05 18:00:00,3.8,1133.0,79,16.7,89,906,2.8,2375.6,3006.8
2021-11-05 18:15:00,3.8,1191.0,78,16.6,89,906,2.8,2375.6,3006.8
2021-11-05 18:30:00,3.9,1182.0,77,16.5,90,906,2.8,1847.4,3072.8
2021-11-05 18:45:00,4.1,1174.0,74,16.4,90,907,2.8,1847.4,2753.1
2021-11-05 19:00:00,4.2,1503.0,73,16.3,91,907,3.1,2546.8,2898.8
2021-11-05 19:15:00,4.2,1168.0,71,16.3,91,907,3.0,2546.8,2898.8
2021-11-05 19:30:00,4.2,1183.0,69,16.2,92,907,2.9,1765.7,2836.5
2021-11-05 19:45:00,4.2,1198.0,66,16.2,92,907,2.9,1765.7,2639.7
2021-11-05 20:00:00,4.1,1213.0,64,16.1,93,907,3.1,1975.4,2755.6
2021-11-05 20:15:00,4.1,1228.0,61,16.1,93,907,3.1,1975.4,2755.6
2021-11-05 20:30:00,4.1,1243.0,59,16.0,93,907,3.3,1906.0,2582.8
2021-11-05 20:45:00,4.2,1634.0,57,15.9,93,908,3.3,1126.9,2884.1
2021-11-05 21:00:00,4.2,1273.0,55,15.8,93,908,3.3,1841.7,2884.1
2021-11-05 21:15:00,4.2,1330.0,54,15.8,93,908,3.3,1841.7,2884.1
2021-11-05 21:30:00,4.1,1431.0,53,15.7,93,908,3.4,1841.7,2884.1
2021-11-05 21:45:00,4.1,1532.0,53,15.7,94,908,3.4,1890.7,2884.1
2021-11-05 22:00:00,4.1,1633.0,52,15.6,94,908,3.4,1890.7,2884.1
2021-11-05 22:15:00,4.1,1702.0,52,15.6,94,908,3.4,1890.7,2884.1
2021-11-05 22:30:00,4.1,1740.0,51,15.7,94,908,3.4,1890.7,2884.1
2021-11-05 22:45:00,4.3,1778.0,51,15.7,93,908,3.4,1841.7,2884.1
2021-11-05 23:00:00,4.3,2020.0,50,15.8,93,908,3.4,1841.7,2884.1
2021-11-05 23:15:00,4.3,1853.0,50,15.8,93,908,3.4,1841.7,2884.1
2021-11-05 23:30:00,4.4,1889.0,51,15.9,92,908,3.3,1622.1,2994.1
2021-11-05 23:45:00,4.4,1924.0,52,15.9,92,907,3.3,1622.1,2994.1
2021-11-06 00:00:00,3.4,1111.0,43,15.5,91,907,3.3,3580.6,3839.9
2021-11-06 00:15:00,3.5,1122.0,44,15.5,91,907,3.3,3386.2,3839.9
2021-11-06 00:30:00,3.4,1085.0,45,15.5,91,907,3.3,3580.6,3839.9
2021-11-06 00:45:00,3.3,1048.0,44,15.4,92,907,3.3,3583.9,3839.9
2021-11-06 01:00:00,3.3,1091.0,45,15.4,92,907,3.3,3583.9,3839.9
2021-11-06 01:15:00,3.3,977.0,45,15.4,92,907,3.3,3583.9,3839.9
2021-11-06 01:30:00,3.2,946.0,44,15.4,92,907,3.3,3583.9,3839.9
2021-11-06 01:45:00,3.2,915.0,44,15.4,91,907,3.3,3580.6,3839.9
2021-11-06 02:00:00,3.1,884.0,42,15.4,91,907,3.3,3580.6,3922.4
2021-11-06 02:15:00,3.2,887.0,41,15.4,91,907,3.3,3580.6,3922.4
2021-11-06 02:30:00,3.2,924.0,39,15.4,91,907,3.3,3580.6,4094.9
2021-11-06 02:45:00,3.3,961.0,38,15.3,92,907,3.3,3839.0,4895.7
2021-11-06 03:00:00,3.3,998.0,35,15.3,92,907,3.3,4893.4,4141.1
2021-11-06 03:15:00,3.4,990.0,36,15.3,92,907,3.3,3839.0,4895.7
2021-11-06 03:30:00,3.6,1087.0,36,15.3,92,907,3.3,3644.5,4895.7
2021-11-06 03:45:00,3.6,1184.0,37,15.2,92,906,3.3,3644.5,5160.0
2021-11-06 04:00:00,3.8,1281.0,37,15.2,92,906,3.3,2439.9,4990.9
2021-11-06 04:15:00,3.8,1412.0,39,15.2,92,906,3.3,2439.9,4990.9
2021-11-06 04:30:00,3.9,1551.0,40,15.2,92,906,3.3,2435.9,4730.1
2021-11-06 04:45:00,4.0,1665.0,40,15.3,91,907,3.4,2309.7,4029.6
2021-11-06 05:00:00,4.1,1912.0,41,15.3,91,907,3.4,2309.7,4029.6
2021-11-06 05:15:00,4.1,1892.0,41,15.3,91,907,3.4,2309.7,4029.6
2021-11-06 05:30:00,4.1,2006.0,43,15.3,91,907,3.5,2309.7,4100.4
2021-11-06 05:45:00,4.1,2119.0,45,15.3,92,907,3.4,2313.0,4100.4
2021-11-06 06:00:00,4.1,2233.0,47,15.3,92,907,3.5,2313.0,4100.4
2021-11-06 06:15:00,4.1,2332.0,47,15.3,92,907,3.4,2612.1,4100.4
2021-11-06 06:30:00,4.1,2416.0,49,15.3,92,907,3.4,2612.1,4100.4
2021-11-06 06:45:00,4.0,2501.0,50,15.3,93,908,3.4,2525.4,3838.0
2021-11-06 07:00:00,4.1,3054.0,52,15.3,93,908,3.7,3257.2,4884.8
2021-11-06 07:15:00,4.1,2643.0,52,15.3,93,908,3.4,2525.4,3838.0
2021-11-06 07:30:00,4.1,2675.0,54,15.4,93,908,3.3,2140.8,2884.1
2021-11-06 07:45:00,4.0,2707.0,55,15.5,93,908,3.3,2140.8,2884.1
2021-11-06 08:00:00,4.0,2739.0,57,15.6,93,908,3.3,2140.8,2884.1
2021-11-06 08:15:00,4.2,2887.0,57,15.7,93,908,3.4,2548.7,3466.3
2021-11-06 08:30:00,4.5,2994.0,55,15.8,92,908,3.5,3088.8,4040.8
2021-11-06 08:45:00,4.7,3414.0,54,15.9,91,909,3.4,2812.2,4060.8
2021-11-06 09:00:00,5.1,3065.0,52,16.0,90,909,3.1,2620.8,3574.5
2021-11-06 09:15:00,5.3,3412.0,52,16.2,90,909,3.0,2541.0,3148.7
2021-11-06 09:30:00,5.6,4070.0,50,16.3,89,909,3.0,1787.6,4696.2
2021-11-06 09:45:00,5.8,4728.0,49,16.4,88,909,3.1,2132.7,5478.2
2021-11-06 10:00:00,6.1,5386.0,48,16.5,87,909,3.4,4059.2,7634.9
2021-11-06 10:15:00,6.2,5770.0,48,16.6,87,909,3.4,4548.2,6321.4
2021-11-06 10:30:00,6.1,5881.0,49,16.7,86,909,3.4,3720.5,7634.9
2021-11-06 10:45:00,6.0,7035.0,51,16.9,85,910,3.5,4217.8,8243.6
2021-11-06 11:00:00,6.0,6102.0,52,17.0,84,910,3.5,3649.0,7509.3
2021-11-06 11:15:00,5.9,6148.0,53,17.2,84,910,3.5,2639.5,7509.3
2021-11-06 11:30:00,5.9,6129.0,53,17.4,83,910,3.6,3921.6,7028.4
2021-11-06 11:45:00,5.8,6110.0,53,17.5,82,909,3.6,3232.3,6121.8
2021-11-06 12:00:00,5.8,6091.0,53,17.7,81,909,3.6,3361.4,6121.8
2021-11-06 12:15:00,5.8,6083.0,51,17.8,80,909,3.4,2410.3,3487.3
2021-11-06 12:30:00,5.8,6609.0,49,17.8,81,909,3.5,3126.4,5123.3
2021-11-06 12:45:00,5.8,6527.0,48,17.7,81,909,3.9,5230.9,5760.8
2021-11-06 13:00:00,5.9,6095.0,46,17.7,82,909,3.6,3124.9,5918.9
2021-11-06 13:15:00,5.9,6048.0,44,17.7,82,909,3.6,3124.9,5730.2
2021-11-06 13:30:00,5.7,5855.0,44,17.8,81,909,3.4,2414.4,4628.3
2021-11-06 13:45:00,5.6,5488.0,44,17.9,80,908,3.3,1016.5,2000.9
2021-11-06 14:00:00,5.4,5121.0,44,18.0,79,908,3.0,40.9,1066.0
2021-11-06 14:15:00,5.4,4986.0,45,18.0,78,908,3.0,40.9,1066.0
2021-11-06 14:30:00,5.5,5083.0,45,18.0,78,908,3.0,-228.9,1066.0
2021-11-06 14:45:00,5.7,6184.0,45,17.9,79,908,3.3,1016.5,2000.9
2021-11-06 15:00:00,5.8,6376.0,45,17.9,79,908,3.3,1016.5,2000.9
2021-11-06 15:15:00,5.9,5344.0,46,17.9,79,908,3.3,1016.5,2000.9
2021-11-06 15:30:00,5.9,5377.0,48,17.8,80,908,3.4,1700.6,2486.7
2021-11-06 15:45:00,6.0,5411.0,49,17.7,80,908,3.6,2710.1,2815.1
2021-11-06 16:00:00,6.0,5444.0,51,17.6,81,908,3.6,2651.6,3785.2
2021-11-06 16:15:00,6.0,5472.0,53,17.4,82,908,3.6,1909.4,3785.2
2021-11-06 16:30:00,5.9,5495.0,55,17.3,83,908,3.5,1351.4,4750.2
2021-11-06 16:45:00,5.9,5987.0,56,17.1,84,908,3.5,1351.4,5528.2
2021-11-06 17:00:00,5.8,5540.0,58,17.0,85,908,3.5,1486.4,6041.6
2021-11-06 17:15:00,5.8,5690.0,58,16.8,85,908,3.5,1486.4,6167.1
2021-11-06 17:30:00,5.8,5967.0,55,16.6,86,908,3.5,2112.1,5653.7
2021-11-06 17:45:00,6.0,6245.0,53,16.4,87,909,3.5,4059.2,7634.9
2021-11-06 18:00:00,6.0,6522.0,51,16.2,88,909,3.5,4733.1,7183.8
2021-11-06 18:15:00,6.2,6840.0,51,16.1,88,909,3.6,5640.6,7574.1
2021-11-06 18:30:00,6.3,7058.0,51,16.1,88,909,3.8,5740.9,6793.0
2021-11-06 18:45:00,6.5,7557.0,51,16.0,88,909,4.0,6906.0,8314.3
2021-11-06 19:00:00,6.6,7484.0,51,16.0,88,909,4.0,6906.0,8314.3
2021-11-06 19:15:00,6.7,7780.0,50,16.0,88,909,4.0,6917.0,8314.3
2021-11-06 19:30:00,6.7,8161.0,49,16.0,88,909,4.0,6917.0,7770.8
2021-11-06 19:45:00,6.7,8541.0,48,16.0,87,910,4.0,6624.6,8117.9
2021-11-06 20:00:00,6.7,8922.0,47,16.0,87,910,4.2,6929.3,9221.3
2021-11-06 20:15:00,6.8,9315.0,46,16.0,87,910,4.3,6929.3,9221.3
2021-11-06 20:30:00,6.9,9829.0,46,15.9,87,910,4.3,6929.3,9221.3
2021-11-06 20:45:00,6.9,10215.0,44,15.9,88,910,4.5,8667.2,9155.4
2021-11-06 21:00:00,7.0,10530.0,43,15.8,88,910,4.5,10425.6,10709.5
2021-11-06 21:15:00,7.1,10798.0,43,15.8,88,910,4.5,10611.4,10709.5
2021-11-06 21:30:00,6.9,10931.0,43,15.7,88,910,4.5,10425.6,10709.5
2021-11-06 21:45:00,6.9,11061.0,43,15.7,88,911,4.5,10425.6,9857.6
2021-11-06 22:00:00,6.8,11167.0,43,15.6,88,911,4.5,10425.6,9857.6
2021-11-06 22:15:00,6.8,11226.0,43,15.6,88,911,4.5,10425.6,9857.6
2021-11-06 22:30:00,6.9,11151.0,43,15.5,88,911,4.5,10425.6,9857.6
2021-11-06 22:45:00,7.0,11808.0,43,15.5,88,911,4.7,11599.5,9828.8
2021-11-06 23:00:00,7.1,11001.0,44,15.4,88,911,4.6,12280.7,9638.4
2021-11-06 23:15:00,7.1,11089.0,44,15.4,88,911,4.6,12280.7,9638.4
2021-11-06 23:30:00,7.1,11342.0,45,15.3,88,911,4.8,13839.6,11817.2
2021-11-06 23:45:00,7.1,11595.0,46,15.2,88,911,4.9,14355.7,11929.1
2021-11-07 00:00:00,7.3,14557.0,47,14.3,92,911,5.8,20312.9,19455.6
2021-11-07 00:15:00,7.4,14938.0,47,14.2,92,911,6.6,23205.5,21592.4
2021-11-07 00:30:00,7.6,15393.0,47,14.1,92,911,6.9,23205.5,21592.4
2021-11-07 00:45:00,7.6,16024.0,46,14.0,92,911,6.9,23753.2,23246.2
2021-11-07 01:00:00,7.8,16091.0,46,13.9,92,911,7.0,24652.3,24019.6
2021-11-07 01:15:00,7.7,15888.0,47,13.7,92,911,6.9,26906.9,23638.9
2021-11-07 01:30:00,7.6,15414.0,47,13.5,92,911,6.4,25948.1,22218.3
2021-11-07 01:45:00,7.6,14939.0,48,13.4,91,911,6.3,26569.6,22218.3
2021-11-07 02:00:00,7.6,14465.0,49,13.2,91,911,5.7,22193.2,19710.7
2021-11-07 02:15:00,7.5,13920.0,50,13.0,91,911,5.7,22193.2,19060.8
2021-11-07 02:30:00,7.3,13305.0,50,12.9,91,911,5.7,22193.2,18866.2
2021-11-07 02:45:00,7.2,13790.0,50,12.7,91,911,5.7,22193.2,19060.8
2021-11-07 03:00:00,7.0,12074.0,50,12.6,91,911,5.2,14960.8,14643.7
2021-11-07 03:15:00,7.0,11433.0,51,12.4,91,911,5.0,13906.8,12857.2
2021-11-07 03:30:00,6.9,10766.0,50,12.3,91,911,5.0,13565.7,12857.2
2021-11-07 03:45:00,6.7,10099.0,50,12.2,91,911,4.9,13114.5,10757.3
2021-11-07 04:00:00,6.7,9162.0,50,12.1,91,911,4.8,10823.3,9822.9
2021-11-07 04:15:00,6.5,8447.0,50,12.0,91,911,4.6,9395.1,8883.6
2021-11-07 04:30:00,6.3,8119.0,51,11.9,90,911,4.3,9070.5,8088.3
2021-11-07 04:45:00,6.2,7377.0,51,11.8,90,912,4.0,6428.3,6200.5
2021-11-07 05:00:00,6.0,6688.0,52,11.7,89,912,4.0,6658.5,5949.1
2021-11-07 05:15:00,5.9,6166.0,53,11.5,89,912,4.0,4729.1,5340.3
2021-11-07 05:30:00,5.8,5809.0,55,11.4,89,912,4.0,4729.1,5340.3
2021-11-07 05:45:00,5.8,5452.0,56,11.3,89,913,3.8,4729.1,5340.3
2021-11-07 06:00:00,5.7,5095.0,59,11.2,89,913,3.5,4041.0,4744.4
2021-11-07 06:15:00,5.6,4780.0,63,11.0,89,913,3.6,5452.5,5128.7
2021-11-07 06:30:00,5.4,4508.0,70,10.8,90,913,4.0,5886.8,5956.9
2021-11-07 06:45:00,5.3,4640.0,77,10.6,91,914,4.0,6159.2,6563.4
2021-11-07 07:00:00,5.3,3963.0,85,10.4,92,914,3.5,4727.2,5185.2
2021-11-07 07:15:00,5.5,3910.0,90,10.2,92,914,3.6,5349.6,4781.5
2021-11-07 07:30:00,5.6,4075.0,93,9.9,92,914,3.8,6303.1,5847.5
2021-11-07 07:45:00,5.7,4141.0,97,9.6,92,915,3.8,5210.0,4110.9
2021-11-07 08:00:00,5.9,4075.0,100,9.3,92,915,4.0,12300.4,9120.1
2021-11-07 08:15:00,6.1,4463.0,100,9.0,92,915,4.0,12778.9,9923.1
2021-11-07 08:30:00,6.4,5480.0,97,8.8,91,915,4.3,15137.4,12929.9
2021-11-07 08:45:00,6.6,6143.0,94,8.5,91,916,4.2,14397.5,11572.5
2021-11-07 09:00:00,6.9,6805.0,92,8.3,90,916,4.1,15600.4,13309.6
2021-11-07 09:15:00,7.0,7311.0,90,8.1,90,916,4.2,12963.7,12775.3
2021-11-07 09:30:00,7.1,7662.0,88,7.9,89,916,4.2,12138.0,11296.0
2021-11-07 09:45:00,7.2,8013.0,86,7.8,89,917,4.4,12138.0,11296.0
2021-11-07 10:00:00,7.3,8364.0,84,7.6,88,917,4.5,12138.0,12016.5
2021-11-07 10:15:00,7.4,8443.0,82,7.4,88,917,4.5,12138.0,12016.5
2021-11-07 10:30:00,7.3,8342.0,81,7.3,88,917,4.5,12138.0,12016.5
2021-11-07 10:45:00,7.2,7752.0,80,7.1,87,918,4.5,11106.7,9952.2
2021-11-07 11:00:00,7.1,7161.0,79,7.0,87,918,4.4,10980.5,9952.2
2021-11-07 11:15:00,7.1,6788.0,78,6.8,87,918,4.4,10871.2,10131.7
2021-11-07 11:30:00,7.0,6633.0,77,6.7,86,918,4.3,9984.9,10131.7
2021-11-07 11:45:00,6.8,6477.0,76,6.6,86,918,4.2,9334.6,8571.8
2021-11-07 12:00:00,6.7,6319.0,75,6.5,85,918,4.2,8999.9,8394.6
2021-11-07 12:15:00,6.6,6039.0,74,6.4,85,918,4.2,8233.9,8394.6
2021-11-07 12:30:00,6.5,5629.0,76,6.3,84,918,4.2,8463.6,5022.4
2021-11-07 12:45:00,6.4,5053.0,76,6.3,84,918,3.8,7170.1,3772.2
2021-11-07 13:00:00,6.2,4630.0,78,6.2,83,918,3.7,6094.5,3225.3
2021-11-07 13:15:00,5.9,4177.0,78,6.2,83,918,3.7,4924.8,3368.2
2021-11-07 13:30:00,5.6,3696.0,79,6.2,82,918,3.3,3971.3,2801.8
2021-11-07 13:45:00,5.3,3215.0,78,6.2,82,918,3.2,4300.7,2492.9
2021-11-07 14:00:00,5.0,2734.0,78,6.2,81,918,3.0,3316.6,1348.1
2021-11-07 14:15:00,4.7,2412.0,79,6.2,81,918,3.0,3019.4,1607.7
2021-11-07 14:30:00,4.5,2169.0,80,6.2,80,918,2.9,2947.5,1565.0
2021-11-07 14:45:00,4.4,1861.0,81,6.3,80,918,2.8,2947.5,1565.0
2021-11-07 15:00:00,4.1,1608.0,82,6.3,79,918,2.8,3104.3,1565.0
2021-11-07 15:15:00,3.9,1374.0,83,6.3,79,918,2.7,3104.3,1828.7
2021-11-07 15:30:00,3.7,1159.0,82,6.4,78,918,2.7,2252.5,2066.8
2021-11-07 15:45:00,3.6,944.0,82,6.4,78,918,2.7,2330.2,2235.9
2021-11-07 16:00:00,3.4,704.0,82,6.5,77,918,2.7,2330.2,2235.9
2021-11-07 16:15:00,3.2,536.0,81,6.5,77,918,2.8,2185.5,2235.9
2021-11-07 16:30:00,3.0,472.0,82,6.5,76,918,2.7,2185.5,2235.9
2021-11-07 16:45:00,2.8,358.0,82,6.6,76,919,2.6,1331.8,1555.7
2021-11-07 17:00:00,2.6,269.0,83,6.6,75,919,2.5,1331.8,1270.1
2021-11-07 17:15:00,2.5,221.0,83,6.6,75,919,2.5,1331.8,1270.1
2021-11-07 17:30:00,2.4,215.0,81,6.6,74,919,2.5,1106.9,1270.1
2021-11-07 17:45:00,2.3,210.0,80,6.6,73,919,2.4,1106.9,1270.1
2021-11-07 18:00:00,2.3,204.0,77,6.6,72,919,2.4,1106.9,1021.2
2021-11-07 18:15:00,2.0,190.0,79,6.6,72,919,2.4,1106.9,1136.1
2021-11-07 18:30:00,1.8,167.0,81,6.6,72,919,2.4,1106.9,1136.1
2021-11-07 18:45:00,1.5,144.0,86,6.7,71,920,2.1,782.9,567.8
2021-11-07 19:00:00,1.3,121.0,90,6.7,71,920,2.0,782.9,567.8
2021-11-07 19:15:00,1.2,102.0,90,6.7,71,920,2.0,782.9,567.8
2021-11-07 19:30:00,1.1,85.0,95,6.7,71,920,2.0,1258.9,823.7
2021-11-07 19:45:00,1.0,69.0,96,6.7,70,920,1.8,1094.7,666.4
2021-11-07 20:00:00,0.9,52.0,103,6.7,70,920,1.8,516.9,421.6
2021-11-07 20:15:00,0.8,42.0,104,6.7,70,920,1.8,516.9,421.6
2021-11-07 20:30:00,0.8,37.0,97,6.7,69,920,1.8,516.9,421.6
2021-11-07 20:45:00,0.9,32.0,90,6.8,69,921,1.8,-75.2,-88.2
2021-11-07 21:00:00,0.9,27.0,90,6.8,68,921,1.8,-75.2,-88.2
2021-11-07 21:15:00,1.0,22.0,90,6.8,69,921,1.8,502.7,156.5
2021-11-07 21:30:00,1.2,19.0,90,6.7,70,921,2.0,782.9,567.8
2021-11-07 21:45:00,1.3,15.0,86,6.6,71,921,2.0,782.9,567.8
2021-11-07 22:00:00,1.5,12.0,86,6.5,72,921,2.1,782.9,567.8
2021-11-07 22:15:00,1.7,12.0,87,6.5,71,921,2.2,1106.9,1136.1
2021-11-07 22:30:00,1.8,16.0,87,6.5,70,921,2.4,1106.9,1136.1
2021-11-07 22:45:00,2.0,21.0,87,6.5,68,921,2.4,1106.9,1136.1
2021-11-07 23:00:00,2.1,25.0,87,6.5,67,921,2.4,1106.9,1136.1
2021-11-07 23:15:00,2.2,27.0,87,6.4,66,921,2.4,809.7,1098.2
2021-11-07 23:30:00,2.2,26.0,87,6.3,67,921,2.4,809.7,1043.8
2021-11-07 23:45:00,2.3,25.0,85,6.1,68,921,2.4,809.7,1043.8
2021-11-08 00:00:00,1.1,0.0,112,5.1,64,921,3.4,1458.9,1371.9
2021-11-08 00:15:00,1.1,0.0,112,5.1,65,921,3.4,1458.9,1371.9
2021-11-08 00:30:00,1.1,0.0,117,5.0,67,921,3.4,1458.9,1082.4
2021-11-08 00:45:00,1.0,0.0,119,4.9,68,921,3.3,1424.2,1290.4
2021-11-08 01:00:00,1.1,0.0,124,4.8,70,921,3.4,1588.4,1095.0
2021-11-08 01:15:00,1.1,0.0,124,4.7,71,921,3.4,1588.4,1095.0
2021-11-08 01:30:00,1.1,0.0,128,4.6,71,921,3.4,1588.4,1095.0
2021-11-08 01:45:00,1.2,0.0,125,4.5,72,921,3.5,1704.4,1349.0
2021-11-08 02:00:00,1.3,0.0,129,4.4,72,921,3.5,1704.4,1349.0
2021-11-08 02:15:00,1.3,0.0,129,4.4,72,921,3.5,1704.4,1349.0
2021-11-08 02:30:00,1.3,0.0,132,4.3,72,921,3.6,1704.4,1349.0
2021-11-08 02:45:00,1.4,0.0,135,4.3,73,921,3.6,1704.4,1349.0
2021-11-08 03:00:00,1.5,0.0,138,4.2,73,921,3.7,1319.1,1349.0
2021-11-08 03:15:00,1.5,0.0,138,4.2,73,921,3.7,1319.1,1349.0
2021-11-08 03:30:00,1.6,0.0,140,4.1,73,921,3.7,1499.6,1637.6
2021-11-08 03:45:00,1.6,0.0,142,4.1,73,920,3.7,1499.6,1637.6
2021-11-08 04:00:00,1.7,0.0,144,4.0,73,920,3.7,2764.1,2020.3
2021-11-08 04:15:00,1.8,0.0,146,4.0,73,920,3.7,2764.1,2020.3
2021-11-08 04:30:00,1.9,0.0,148,3.9,73,920,3.7,2764.1,2020.3
2021-11-08 04:45:00,2.0,0.0,150,3.9,73,920,3.7,2764.1,2020.3
2021-11-08 05:00:00,2.1,0.0,151,3.8,73,920,3.7,2764.1,2020.3
2021-11-08 05:15:00,2.1,0.0,151,3.8,73,920,3.7,2764.1,2020.3
2021-11-08 05:30:00,2.1,0.0,149,3.8,73,920,3.7,2764.1,2020.3
2021-11-08 05:45:00,2.2,0.0,146,3.7,72,920,3.7,2764.1,1905.5
2021-11-08 06:00:00,2.2,0.0,144,3.7,72,920,3.7,2764.1,1905.5
2021-11-08 06:15:00,2.2,0.0,144,3.7,71,920,3.7,2764.1,1905.5
2021-11-08 06:30:00,2.1,0.0,143,3.8,69,920,3.7,2764.1,2020.3
2021-11-08 06:45:00,2.1,0.0,141,3.8,67,920,3.7,2764.1,2020.3
2021-11-08 07:00:00,2.0,0.0,139,3.9,65,920,3.7,2764.1,2020.3
2021-11-08 07:15:00,1.9,0.0,137,3.9,63,920,3.7,2764.1,1994.2
2021-11-08 07:30:00,1.8,0.0,137,4.0,62,920,3.7,2764.1,1994.2
2021-11-08 07:45:00,1.7,0.0,140,4.1,61,921,3.9,2545.1,1959.1
2021-11-08 08:00:00,1.6,0.0,140,4.2,60,921,3.9,1280.7,1576.4
2021-11-08 08:15:00,1.5,0.0,143,4.3,59,921,3.6,1485.5,1390.8
2021-11-08 08:30:00,1.4,0.0,146,4.5,58,921,3.5,1485.5,1390.8
